path,bytes,sha256
runs/coarse/3cd06917bb9f57d453.npz,86541,ec9c17c9638506b730158675244ee256e56ac70d28169b30265db47030a9325e
runs/coarse/3d6abc2a9bcfc290d5.json,1706,82def8274c635ca095b419e6fb5a0665b246ab4ec9f58f5867c182c98347ce19
runs/coarse/3d6abc2a9bcfc290d5.npz,85518,66c68ac982153d9433cb63726dfd59600b1c386e4dd2bbe701524ea4ea81a783
runs/coarse/3db6b240a8286f2ff3.json,1767,42ca16ff5ff705da074f42d23831344194a5612b116ecc7f9357a5c7698312e6
runs/coarse/3db6b240a8286f2ff3.npz,87826,6a115ff3106b02e3083960b86e5485ad9b77189bbd7bfa9d9c7f83a144f40137
runs/coarse/3dce05df87f8e194a6.json,1746,bd510d1fbd70a438ad50d46604bf02cf8bfd977fa36993e1e0fddcf904118121
runs/coarse/3dce05df87f8e194a6.npz,88160,c3b2a4b1bf79fb6f890a1c697760583d4430d8b279f8800401bd384fe7dd1820
runs/coarse/3e08c983b06b9b361d.json,1804,5ee773af7b8f164a117607d74a84eccf34c732bd2e74423237ee2200755c4fd5
runs/coarse/3e08c983b06b9b361d.npz,87993,2caf1af721ebaafea65af590e5739333ddf58bb7fe94165934f0d685d0e7e626
runs/coarse/3f3453d32c321e0b22.json,1720,9830c1a1c7ea13a31da2f19a583b2f2346c7de620b7cb814d6b4704c580a001e
runs/coarse/3f3453d32c321e0b22.npz,85499,55b632d77555b64d6d90dd18670503f9b61a8c646d10d5d3a8b2853895f4e18a
runs/coarse/3f4b758d5f170e2088.json,1747,e8113da5acdce1cfab1352050bb937456dd77b007231dc38d386c287f4cb632f
runs/coarse/3f4b758d5f170e2088.npz,87353,d6cb6bddc39e128ca52de240417c6f69f992ad600639269ad48753dd815bc82a
runs/coarse/4000f11b4399d79ff1.json,1805,f7776a70db202385ecbd3e63a00ecf1f09865cea21a9e8483df5564999eb2308
runs/coarse/4000f11b4399d79ff1.npz,87945,db81b68905afd67429268e8ef7ccc6c7a5ca8f6317404d62c97125342904743b
runs/coarse/403a7e8b7bfbc63b07.json,1796,840c63ee60d3761919af0450eab571a3ff2b2c191e77dad450e007f214ce3bb6
runs/coarse/403a7e8b7bfbc63b07.npz,87989,5fd846b5d50327eaa0279c478671cd4effbc411385a5f0a871cb11292694ea82
runs/coarse/406fcd2bda7574c2cc.json,1784,c2f9ab1fb05a097948def3bc09bf2c1e341b907d44744fa34e15ebdc6a310233
runs/coarse/406fcd2bda7574c2cc.npz,87864,a28f225c0276158786d10d1c51d4a0a8b12d3c9796456afb8815adce19e05234
runs/coarse/408960276650909c35.json,1720,3b31f076c61dbf5f48bbfa35f07e5d2dca14f88106edd271055545845dd946e5
runs/coarse/408960276650909c35.npz,85591,cc77ffa1cafd3a166e077f178c4a21c744c687a97b2c894a61451cef020d823c
runs/coarse/4099d57ca336cbf184.json,1782,a88a665a8864620457d1d319c089f2370ce4805edd311b03b5850cd3595e16fa
runs/coarse/4099d57ca336cbf184.npz,85911,2b231c1f7a8dcbbbf94deae938aea3f459e8ccba76263f7d8046b7492447a622
runs/coarse/41653c3ed7c4483ef1.json,1782,52d0f38bdb49632ba653bf4412f07666d086e82886ba345df0aacfd4493b0778
runs/coarse/41653c3ed7c4483ef1.npz,86826,87f024b77880af40251975d66dc090795c250da1099743d553c22f5bfcd3a50e
runs/coarse/41bee3592bffad1116.json,1759,36b1958090afe363fa824dc3b8e892d763cb5f6d2e19415c2368882d671c6574
runs/coarse/41bee3592bffad1116.npz,87965,d57857f1d98cb0fefe97a52dbbeb7d75f64408d33bb1f5fd3a918df04fcfe105
runs/coarse/42445542c71bb2a22f.json,1804,fd10264db0a9b0eb341a5cff84bb2814efb4bd08bcd2388dc963dc32517d07d1
runs/coarse/42445542c71bb2a22f.npz,87964,4c1ba97028c5fd056e64b0c037c363ef26fcd1a508f5a00d07a59c49011dd0c5
runs/coarse/4355b80ef12d521ccf.json,1776,eb37bb6c84cdc30e0238d926be082433d16f5caebe3405747b45be8006d37ab7
runs/coarse/4355b80ef12d521ccf.npz,88057,4df2315fed33df9774c12ed442d15fa0f2ccb2fd6559b1f6caa2774a9e6ceb43
runs/coarse/435f94b2779cf3d3cc.json,1785,87c312cf7532b4ebfc71644e3b6416eec9d4ede730031677e71fdcd0a5edc3dd
runs/coarse/435f94b2779cf3d3cc.npz,87670,35887b4fc2530dd68c4c1c78298271a5c3d14c68007120f0c9799195babfea2e
runs/coarse/45ec100bb20ee0a545.json,1715,2fdd78b967468da4623f27d238b7c07c9e7832ef1fb196d0cee0e1acc2808a4f
runs/coarse/45ec100bb20ee0a545.npz,85555,e8fca4f1cc52463fdc73d54b76950e8a4e642fbe3f18a148021adf3b0bd9e98e
runs/coarse/45f86be677c625800d.json,1755,976b650bd4e000cbd09bc7d91a30749c28a7520562874d4e4b3ca8ffb49d039d
runs/coarse/45f86be677c625800d.npz,85555,3560179ad08e1d546555594f115c192c22b3e763cbab2583309562991a566e1c
runs/coarse/463bbba508fa7cf634.json,1788,c1655235f42d6157beb5e5ca54bfe754d841358aa840b0fbf112d2ba5eb9b4bc
runs/coarse/463bbba508fa7cf634.npz,85686,d0e1464e27c6ec8c803fc3772ec6ff5439d8f21bd5676fb6ec342346d10c9403
runs/coarse/47b2a50bafd9599295.json,1767,b97d630b6cb1b6ead705235c3c510c9fd774c34ac9a927ce747a4377143acba0
runs/coarse/47b2a50bafd9599295.npz,87794,02793228b35beacf83785f500e3b88b2a9f98d8afab3307642364b32adedbfa7
runs/coarse/485b60145961b767d6.json,1736,c2f84f05ed69f8cd8af99d4e093de74ea18cf536ad37cf917834340133fc91d8
runs/coarse/485b60145961b767d6.npz,85531,c5d85bb6ff860f13481c0c349e00b2545beaa43c772b2ecd29d163b70a512ae7
runs/coarse/49524bb58903fe2f5a.json,1781,4e9811755d27905aa01c56acdab13cf53da7827d9db2177e8470ff502e235b7f
runs/coarse/49524bb58903fe2f5a.npz,87972,47e19cdb71ba5b96c751a9e1e7468e889d0860eecc7cb102dfbc9c6487945455
runs/coarse/4a52c74000d993d1a8.json,1759,8589084241ccd873d26dbbc1e6023e460ffeb88897421d17acd14bccafe9d486
runs/coarse/4a52c74000d993d1a8.npz,87944,82986fbaadc2eb4751bab0945377e27c5d76c39ee268db473d8d030e744a6784
runs/coarse/4a7bac019b07268d67.json,1796,987d901ab6c6cadc593a1aaf67e8e463b7bba2ec5473d8d00200093290696a5b
runs/coarse/4a7bac019b07268d67.npz,88059,f5806a58f67337a7e4b59f1011ae95f0fc20a14e1426737c51526ec53d44af2e
runs/coarse/4b7d3985fee6d547ba.json,1806,7a9e30a80833dac8d8f6c2c4acc2e4616f90c0adf147b1a636c2bf08ed72c5ef
runs/coarse/4b7d3985fee6d547ba.npz,87987,2d0fd1b1b94e1de774817931de0778ba95c56df9333771673f3f08c4eba347a7
runs/coarse/4d2872646113fbaac3.json,1753,ffce980c9d78f6b526aa34def83c57903b487c2efe09b130faf83b74b4dc22b4
runs/coarse/4d2872646113fbaac3.npz,85534,2fc57b3d78808515ad8524561cca55872ed8928f3c86dcfe37b76200ba60b627
runs/coarse/4d67e8e395fa75b316.json,1766,ecf55c939d7d19803c965d35556093e980bc3402539f58fc87c6f05f1daea28d
runs/coarse/4d67e8e395fa75b316.npz,87853,cb748dd57e03d9b7a20bd4652ca752fc18b7113612fc35f2a411f704bfc0a379
runs/coarse/4d6b369305be672be5.json,1738,1c63cd4a0a4a774803d2026d92e3f8a5a60ffa2a5cf6d0897fd7baf5ac56d1c6
runs/coarse/4d6b369305be672be5.npz,85542,98ac53f6025b1780aca56074569eefedfb027f254bcb976211f840b3bc51ccfd
runs/coarse/4daf3e834b2a543d14.json,1806,4bd7c4332ba8838bb8ab78fc0b2af23165f43eac14138c524a854b8796e4520a
runs/coarse/4daf3e834b2a543d14.npz,87971,6577a1f3d73f7bcff7dfa97a8f95ad345e2362b05447eb9cb355e44273ac3ca3
runs/coarse/4ddfb72e32ed5be0fe.json,1806,3c9a62786b2d17b362df3a4c6681337b2119cd175d0e5ecf5a1c93c96fa59f2b
runs/coarse/4ddfb72e32ed5be0fe.npz,87951,83003876fb335eeb01389fac82cfe9cc6bee4f9f9cf6dbc85c5b5b9f158b3e90
runs/coarse/4de939b95f4185943d.json,1715,c3f7b03f2d945c2ac53cb3606a187784883cab8ef756400a7ae90ad6a8da3d13
runs/coarse/4de939b95f4185943d.npz,85532,60084e46626cf09ecce6f33d1dfadcd9db689fb04953137883a13156f0f53c81
runs/coarse/4e9e3aff20d7f24a08.json,1804,d7fd4a13e1b54ef7756f6db2aa73796415f116673a2b2b3fe295584022b55eb9
runs/coarse/4e9e3aff20d7f24a08.npz,87953,b0e1e6d84b5e3d8370c184e8829726127f70a84e049ea0cfb3e589bc6082af6e
runs/coarse/4eb1021b0b91af5c38.json,1739,4b2d0ab3a89ad2983532d1c4fc1b19c6842fb028f1e1ebbbf197c24bd475eea0
runs/coarse/4eb1021b0b91af5c38.npz,85599,718623baddd6d4948a79c7965fd30379881b1f23dac654cd8344e13567c5a58c
runs/coarse/4fb18b6fa991f00a01.json,1758,8e0abaeee0e048da8106b9c668779b3e3f8087fc7b67929bd4be984866ce59de
runs/coarse/4fb18b6fa991f00a01.npz,87965,23036205923e6ced7f69df53525f1ad8199c83ed570391436b45c16f3d9c0372
runs/coarse/4fb7e29b60a8db11b4.json,1701,49b8050bd28598f65b3ae7c333f4c1ee55d602cf79fc6883c44f6d1d330ff5be
runs/coarse/4fb7e29b60a8db11b4.npz,85561,7bd21efb0436765e80b6e91149051b6f710593e81098f6b84777a4542d8beb0f
runs/coarse/506409fd690f598a1a.json,1735,a40a5235b56f3a92369949129f6a4a5815d56b3b4245511e330f7a164f3d3d75
runs/coarse/506409fd690f598a1a.npz,85581,061230aff10c830779b41d2e6bd5934cd9c261353468c6fc5c1b1b8aab57212d
runs/coarse/50aa7f5ff60e285070.json,1771,b5fb42ed1dc6b9f2191986b8cd647a4e30ec2b04573a2a609bef775d55964269
runs/coarse/50aa7f5ff60e285070.npz,85532,a7f9f2846795746a0dfba206a0994a71e8a5b834561dce4b1441e5c3c8e6a218
runs/coarse/514a969481a0f2cf40.json,1821,807f04fe622525d52e8334b36540b554fcdd59afb3e65672e0de8ccaf5ae8dba
runs/coarse/514a969481a0f2cf40.npz,88002,c3f199ffadf7eb76664076242ae6d650e38996a3b0fccc82bd43d5f7d17cae58
runs/coarse/519613f73b461777ad.json,1716,1aaebcf7a0a1d453f7010779baa675f1eab87995e62986a61e6829b7d9e4446d
runs/coarse/519613f73b461777ad.npz,85559,9d5e55b9b51c3050493bc332bc36ac9006e58e7d6a17e838575ee97bf5f634f0
runs/coarse/5197b962fd1a7c8ba6.json,1799,6475d8dc9d109103337dae8e37ffa70b06a645c060b3c2479bd5eb7972074a72
runs/coarse/5197b962fd1a7c8ba6.npz,85991,95ce723607e192099f31e8ea980ca2567d5823f7ddfae3c4a9691ceb88ae4ab5
runs/coarse/51de3342a871e2cf06.json,1757,cb1e2273c21b8dc203584d61df83d596b4fbbc1912e70cd3e93d2d73ac043892
runs/coarse/51de3342a871e2cf06.npz,85864,19e5a3a7d7ce081c07bfa5b2f8315ad77a4ce8a380eb526c88aea1a05783fdcb
runs/coarse/527796e80a6ec353f0.json,1803,57edefcaaf2d2a1a4e9f6bbb6905f588ffade2e017dad41180066951659cfd9e
runs/coarse/527796e80a6ec353f0.npz,88073,f095c30eb96bfea605ad76022a38d542e28756accf1422c5c7452c2da56c9309
runs/coarse/52b2cef43f8c72e572.json,1805,ac5a8d7e063986059f4d1c822ea6ed4a96196d6e7a4a9caf8289e6432f29443f
runs/coarse/52b2cef43f8c72e572.npz,87948,ceef6c48a5acd1a85f8e7d2ad01793189ebac899d90292400b04512fbdb2c940
runs/coarse/530030c6807a8226f2.json,1707,36bb7b40db82defe118efb4c91ba44959a28fa58115c9a8144a61e13440c31dc
runs/coarse/530030c6807a8226f2.npz,85544,d25d44f2d6fbe09aa6ce66b5f9169b9a24cd1678df08abd11a43e875878f6f07
runs/coarse/531cd1804032ccf148.json,1814,d422dfa38b6468e2f173a3cafce880913bcd7f251092e27a1f8232930ed6aeb9
runs/coarse/531cd1804032ccf148.npz,88003,712ed6a76c498f27e4b699772fd653bc86339c71421a62c1707c3f572b7b6ca9
runs/coarse/533d18b567b4b47cad.json,1770,017cfbbdc116f137459362b919e8b9dfa86efac6664513693460312204f4e01f
runs/coarse/533d18b567b4b47cad.npz,85543,b78ff20bad4285af6a8708cc7819ac3a00e8a3fea422e5dd1824edde98db37af
runs/coarse/5501fcf60fe771ace5.json,1708,d8100fb754aa6fdb6193783b2a13185b150c837f1a5a12e52c672a25c9c850ff
runs/coarse/5501fcf60fe771ace5.npz,85518,529386c8835bfeb8f035f1848c6fa277ed6a6762ef84a348433af60938df68e7
runs/coarse/564d09ed1d6865fecc.json,1791,b1528ece9c7ef2d70bbd2c6b5363e3acb769d284f51f6a4f89609cbe06073992
runs/coarse/564d09ed1d6865fecc.npz,87596,d2391ee6c69d38f51ebee76cd0215cece1b1eb58b902ef1e2692dbc1c8eda442
runs/coarse/565eed7b176e294714.json,1773,962d367f069442cd1677141191efa64032c86af957407d645cf63751148c88cc
runs/coarse/565eed7b176e294714.npz,88028,30a67a3a6a4cd490522e07684a8b123ba8dcdff4f8aaeaf3189a58653005c6a2
runs/coarse/5799801fa02fff510b.json,1799,c0bd46420fce97668964fc876cc5e42fdf6f7fae8763ea73634cf3223e767fa2
runs/coarse/5799801fa02fff510b.npz,87922,0ef9d8d32c1ed49e766b1c71317d87d71e8ff2e4e1b24dcef8840119a1f8b4f7
runs/coarse/579c0c50ae1cc2802d.json,1715,767816e0b9463591a0867f859a19a9a5374559a603f473faba6281160ed81842
runs/coarse/579c0c50ae1cc2802d.npz,85587,a392433e311f3e84f78d5a111b4e8900616712ad52ef2e56ed4e2f6b424ed593
runs/coarse/587bdddcb3d21f5eaa.json,1706,bb3a4aadcb6e9667bf4ff6b156691d1d73ccafb63c8dd7e1f0a952d34bb33714
runs/coarse/587bdddcb3d21f5eaa.npz,85562,9cdc4d9f95bda2390eabe1e3df73169c71ccb56e2dc1589fa23673b683f18161
runs/coarse/58b21c97fa41c9c001.json,1712,d5d60ebdf139839c0e56b66f5b888bcb03a9f0fdcf8e8ab599ab1695a8c8a3ca
runs/coarse/58b21c97fa41c9c001.npz,85600,e5ca3cc6f1ba06718de4299fa48a0cd88afd73982e2a454fc6eace964309153a
runs/coarse/58c29880baf4a816e5.json,1790,d1ea1659efaab055323c3b2360ea63148015b688cdb4e6004df5b37b5f57bae8
runs/coarse/58c29880baf4a816e5.npz,87934,0e60c9bceaa9db8ee7cb556d979f32d1d4ff95fbea7c9a6801e7e431fffc4307
runs/coarse/59304ae4cd56a2f756.json,1770,48af9a3b2a64e5088cc4b81bcaa79e189a8cc5fcab2217cea0f7f3237a7f90f1
runs/coarse/59304ae4cd56a2f756.npz,85554,b0cdf0040248ffe495f52fd7d70db9e38b25a241ae2089b7dca1ee2fbd9b8a38
runs/coarse/5952966abb02746264.json,1804,b3cf145ee3d2a7221dea5db3298452bb84d16915e055ef2525881ba345d06b9f
runs/coarse/5952966abb02746264.npz,87784,478c73e1aa216b0911434221a8eabdcbbf435656d647372a0c6476ac527456b8
runs/coarse/597f41634ac4e06dc0.json,1797,426c46862980312a09b488d4e45d906a0d3e4d0c48985f880339fb84f6b3d99c
runs/coarse/597f41634ac4e06dc0.npz,86462,9960cd5b8cbabec8158c0f322d574e3efbb1eae5639c578853d40fab50c09986
runs/coarse/5992f9910c3ea0ad9e.json,1777,3cdc519d9461dfef384c9c4b688424e45653deff0bf70a72c6e303fc0c28862f
runs/coarse/5992f9910c3ea0ad9e.npz,87977,ac40993b0b34f30815e8be571349c2284fac6614b313766e625711a7d9cbe2cc
runs/coarse/59e26284d4c285d5e2.json,1706,d199193253ddd1043e8662506335f88977027cdc7a6068915e56d443935e6903
runs/coarse/59e26284d4c285d5e2.npz,85488,239d0c3a0f48a4e0cc2c4aeddef93e1cc5b3513709b88c48fe4faa6d9ceb7098
runs/coarse/5a3b46a0d4473e63f1.json,1782,5b2a65843102ac98aa7cb0b92c8897d653557e9e6c88abc8d2c201ef8fa9076b
runs/coarse/5a3b46a0d4473e63f1.npz,87992,e1b128875cb4788d8c4b7831a9212a1f81efe60872dcd9e79827a11e7df1e221
runs/coarse/5a7ec006e77e1d2263.json,1726,17d29c936e74b4706ae91ed4ecbfcf8d21cda1feda30c6090df4f1b0219233c6
runs/coarse/5a7ec006e77e1d2263.npz,85599,2f76d5c8d80d4241f62c750b1e39f6c06fe5ab0ec008ceada4080640415fd846
runs/coarse/5c1455dd7d8918bd78.json,1772,955836f713b40e3d39af7f9145829cd0bbd0e5337ae4f9f32b7ddeb4cb067a1a
runs/coarse/5c1455dd7d8918bd78.npz,87188,c59af83b6cf158d1b90cea42ae1cb3db1ae5845e662cbb12bc50a93f263f2506
runs/coarse/5c51148b88d1660f1a.json,1716,560cf59649e56073430197430673cb89e4e976beb27cee835e387ba9a0408d2f
runs/coarse/5c51148b88d1660f1a.npz,85565,0a9a99692bbbacc302071027bac14c4fc6cdb412119d58da449b8d6b8f8085f3
runs/coarse/5dde0a91ba7956010e.json,1804,121e1574d894e0c3c968e371cc5f34b45efc378054bb63110a0bb34b1d389aa2
runs/coarse/5dde0a91ba7956010e.npz,87975,09fc61554883016e94258234639dc8409452916dafd3e16b5b8aa548696f545f
runs/coarse/5ddf7cba7f28bc2aa6.json,1770,9271c1d964cbcceef0322a3a7123941a3f9fe2767d0a1a9476e882b273043fbf
runs/coarse/5ddf7cba7f28bc2aa6.npz,85578,09d4023c785086b124cb418cb53db612cfa95f9fa08bf74602d6b7b950108d5d
runs/coarse/5e15fc7c3d2ddf6e6b.json,1749,88cfdf4da6673c15e1f479ffbf48c7c73195362fd5ff28f0f718791c640d815f
runs/coarse/5e15fc7c3d2ddf6e6b.npz,88011,adce5c9d090ff582c36529ceccd3a52355162dee185b4dac465e0b1b1b32f897
runs/coarse/5ed68b029b9006394d.json,1758,ab283574ea9a76b75787e035567b7d4c0f9cd6691bb55654e428967caa17dbc9
runs/coarse/5ed68b029b9006394d.npz,85559,81d3060c0535582fcedfbe59bd7066fe7a496c76e2115d36718bb509be84f7e6
runs/coarse/5fadd31e59b03db39a.json,1718,ae3325b37b255ff899c08cf40e90087ed9324b26e605621ee0269538700cb017
runs/coarse/5fadd31e59b03db39a.npz,87940,35189e768394c12fb0c6b40d1b1353811e82f72c65fc7ca453eee025df3f6650
runs/coarse/5fc6b4e2e7fb3cb5ac.json,1847,f67f115adfc149d6274ceea6dbe4620d64b90370e6dc4b3fd3356edb89d83c90
runs/coarse/5fc6b4e2e7fb3cb5ac.npz,88126,0f0ef2de607767bae6a89a9be4772b2ba074af1b3483a32f40d624dc566048ce
runs/coarse/6049c5ed025b0e031f.json,1755,bb595e80cac7463d5481d11f49368119b7fe67bbccda1062f124719c92f28e57
runs/coarse/6049c5ed025b0e031f.npz,85617,26a0d795763dadc8ae345983393c49fd1e201dbdec2e075bccf857b454531a87
runs/coarse/6124d66953469e3fcc.json,1817,40b613ede02143d3c45b8365a587bdc90a6f18bc8ef489f9180fb81ef6eb8e49
runs/coarse/6124d66953469e3fcc.npz,88113,403133baca95b910cc38d7daf8df5766a6f09f9ffd6a3467bf0c3a3d4646b6e1
runs/coarse/617af8a0ad5a17f852.json,1715,be330899401be786193409efdf17802df4be3cd5ce5deeda6fb5e3ec4407721b
runs/coarse/617af8a0ad5a17f852.npz,85499,802e71d5f4a81c43dae9896d03b0fe09059bfc2b07533a6d8e60f65574725004
runs/coarse/61f9ad0938088c5313.json,1770,c37b96e31ae5c267f09818d758ed98171d2818dd9a71c914f74a468ed33bdc63
runs/coarse/61f9ad0938088c5313.npz,87697,2708c0f309a81a6a2264cf7f956d02a2e38dd46953b0ad5ff20e2e219c7bb315
runs/coarse/6240bba7e22b90eedb.json,1704,1016fbb87f00ed23c4b16beae79742e43a6de2d14bb0499bb4bf18a73d739af0
runs/coarse/6240bba7e22b90eedb.npz,85503,ff703cc9acb13e310f152d59fe3de814931466014e490271ec67863e9b08de94
runs/coarse/626d8499d328794e6c.json,1759,2e671c6700992da67e95a984a0d4076c6dd33186eb0ec598b9142067d090a8d7
runs/coarse/626d8499d328794e6c.npz,87994,1883c9b774a12d3e2460e41027a2c8ec10d65a6cef793f5d26365322963aee57
runs/coarse/63a01eaac2fc3a7868.json,1754,fd9a0c11c315ef15d60f3afd376fe41c244507dbbe1037fff81a9d56110ce2fd
runs/coarse/63a01eaac2fc3a7868.npz,87851,260f1092de3b1f9210a4ff5a7d173d6f19de16c6f4c9b21d7f68bc678ca98cc5
runs/coarse/63b0d4cf7942dab626.json,1803,aa376c7d39f79e844437c4f863ccc6d18fc2713880e6b3c7f5e8a480f04224f0
runs/coarse/63b0d4cf7942dab626.npz,86759,11ce80a79921ca7e3f16333dfcda996e2e2c83d096f40f43783ed284bf1a067f
runs/coarse/640e4d8af5814ec5e6.json,1743,232192c017ddfd3eab41f06b266e2d63af3e34e3138a5e00c418ab9e2584bc44
runs/coarse/640e4d8af5814ec5e6.npz,88002,81d6a65a0b15abd35462efdd6668410319cc104c7a757f3292e41064f473b464
runs/coarse/64f253278aba4b29a4.json,1720,a0fe2504867640449c9929ddc527dcc28095f35259ac8c228639104dcd71c980
runs/coarse/64f253278aba4b29a4.npz,85573,07cd2bf3e086bbc4d2881c1cd686328faf0401a3c8d91869c9cda8c84c42c11e
runs/coarse/657f285a62003a40f5.json,1815,425a3c1be32d3d71827f0dc0400398e74c3d14e19c5d1282fba3d23a85c03f07
runs/coarse/657f285a62003a40f5.npz,87783,1511ae45d1ac3c482578221b2a390a9ef0aa5705a0f3dba3279e66aa7b1ab30f
runs/coarse/659ccd222e22b24814.json,1791,be63d5f1561e0934543552de3ff4e2501a301095400b76c0d2a8fc2ec21e823e
runs/coarse/659ccd222e22b24814.npz,87792,b93974bfe30bbb92f3fdce5e2bc48ea8bb34e7631e84ddc8eb3709074a4cf080
runs/coarse/65e1cb4322981bbd96.json,1708,665b8a24a80c337f55afe6191bd5c27fb1d41a571394debeb774846614057835
runs/coarse/65e1cb4322981bbd96.npz,85632,933774cd4037130c4539f68c91e751b5eb4e66510d8cb9be34b39d3157606028
runs/coarse/65f6d23a2320410f80.json,1772,b021130dc4857f1b4c9f3c68ba5893646fb503b4de7f7a0e0e12df38d852158d
runs/coarse/65f6d23a2320410f80.npz,87665,45358991dad2d3fb005ccc09465b8cc3427694add4ff224db6a05418bb493872
runs/coarse/6674a47b43913ae515.json,1817,288ab04506bc918092ea5a9b760b5d0981d9d8d951b2a224cfd497d7419940fc
runs/coarse/6674a47b43913ae515.npz,87959,cafe98877a010a81be2fa066eaf571826ed443c9a72f5b72fe98c5755c09905a
runs/coarse/66e23ab8da74543399.json,1793,896ae4975a320c32509ce54cd8fc99596381370c9d1dfa37d2356940d5926085
runs/coarse/66e23ab8da74543399.npz,88151,a2c487bd91bd85457b565608cb671438f44be9846d96234b10b81ea5cb275702
runs/coarse/69ad44abee179c5536.json,1729,33c682ae2c5bc81f2678ea3bfc342f588a1d12cf3f36206d639eaee807a3aa43
runs/coarse/69ad44abee179c5536.npz,85560,8f3647bac04135bc749893b3365cfbaa62c439fcaa107409a975acf89cdc6f19
runs/coarse/6a4af07b9c858c5615.json,1733,5cf2287db3a70ca089756263f99d0e36375f49b1726a395da78c189a60c5f8ab
runs/coarse/6a4af07b9c858c5615.npz,85512,25ad67c463e5653cd24963d615117c2ed68845552ef8430b3fdaa310ae9cf597
runs/coarse/6a7da600084b6b584d.json,1799,17c6bef2f2420c66a8a240c233173d4acca09c6a58673cf16682dc6813d0f04a
runs/coarse/6a7da600084b6b584d.npz,87977,1fa77184e05d8a307fcf6d36b576ade3e34ad98e5c162df555d948e8986d7eef
runs/coarse/6c662ed037eb1f1aac.json,1700,1191dbd7d8a361beefbf73065e689bc9b20caf9cc23336ec37648c05b9eee2c5
runs/coarse/6c662ed037eb1f1aac.npz,85530,81f697731601b7aefcd8f03b83ea8fc144689bced0ce6c7d96f3edb58dedab2e
runs/coarse/6cb2e3d280e9e8776f.json,1816,f15484149d16a7918d0b6f14372173dcbe4f993ef7b140b4856c33aed48b2c76
runs/coarse/6cb2e3d280e9e8776f.npz,87974,6058cbb02f27909219ff2b2932e6339db4822e61f5fe8259da67065c78a1027a
runs/coarse/6ccca033651d628981.json,1723,8bb08d4638835eb95e30e74b01657afea43eaa21af418b2aadd8a3d512c9d045
runs/coarse/6ccca033651d628981.npz,85553,6bddebeb968d2e29769f79871914b313fe288eea21231dfaf113dd530cf52d4b
runs/coarse/6dba85150dcc215797.json,1690,2b5180b94b10f206e25cd36e4a934f719cf151afa50fdadcf44a045d55360beb
runs/coarse/6dba85150dcc215797.npz,85560,2308bb23daa4f63014f6eada0ccb9a7dab1f479ca31ad76462dace56c27b13e4
runs/coarse/6dcb47483bf9582b9c.json,1812,5e35eb7c7a425bcffb4187fce6d83a63d26043e88470320a8166bdb465e01e69
runs/coarse/6dcb47483bf9582b9c.npz,88020,5e591cfcffdc4912d356735fd8ccb0b0c5e283b0036135309afb3ea802f9c92e
runs/coarse/6e856cddc1806e4030.json,1785,58b59161e873d32fafb871716bccb3ea79854ef3319bc91f086b72271f91260b
runs/coarse/6e856cddc1806e4030.npz,88016,eb5ede4ed744b67cbfef6652286fc928aa7a791aa279539250d50341ed8e04d9
runs/coarse/6f9a5ef7ac04f29f6a.json,1773,dc7530eca867029049b0d194005d814a3c1febe7c08cbf985ed5fb98138088f7
runs/coarse/6f9a5ef7ac04f29f6a.npz,87520,52eb3f6e6429910a657065dc6a9e60d3687bb0683af9599781c61e94b0d73e43
runs/coarse/70032cab2c6ec603de.json,1703,1b443f836f765876a3e181bebdee42833beeff075d9dfb78b850f2b7f7d62236
runs/coarse/70032cab2c6ec603de.npz,85560,d7cb14df1e4a6b48c87e15e3c7ea24ede57ca4e937278a8f48ebabe1dee9caaf
runs/coarse/70046997778cb0c37c.json,1810,9a82e99a7696a4a2fa3ce39e569493fdd36f2cc6cfbec56a040c86f6dc6c4772
runs/coarse/70046997778cb0c37c.npz,87835,9fa0f9919f4a68ef993e3932e531ae894a0cda38cc5026fe4dfa66cf3a4b860e
runs/coarse/7031649a5799340365.json,1738,a331e48e3cf898bcf42bbf8dba818bcb41492ca487c59248128d975cf9c2bc5c
runs/coarse/7031649a5799340365.npz,85585,e9d73cab41ba7950c2f9fd849ea9d341385cbb23d577cb776002cd4a7e4ee8b3
runs/coarse/703dcc2b8cd0e4153b.json,1788,59038be9ed0c777f7bd40fcc5ef94ed94cb9e42bf157d0a81272bbd0f67f1737
runs/coarse/703dcc2b8cd0e4153b.npz,87938,dafffce0231b073df2891cbcd6bdfe6b68d52087e7d01439c0fcb8d65f27c892
runs/coarse/70478f0975f9966c3f.json,1767,b83b6453cf3ff2cfe13a9d58621659daf25138627acb4323162bdae477d8de83
runs/coarse/70478f0975f9966c3f.npz,88123,52b89fe1c617f01e2272686603d6679dbdbd24c2c6c853240b51ae440b3d5628
runs/coarse/70b82db46124340e7b.json,1789,d1e7506a7fe5b8ae61af7a39ec17c1846dc54863f3d4dae8ef499af7675957b0
runs/coarse/70b82db46124340e7b.npz,87816,95cf93ad5fde0be023b537ee0a267e8bd36691ef17d741aa039b0bc8376394d9
runs/coarse/710be71a88ae3ef5e0.json,1798,81469f1779d4f8e0d1f6350eedc159669846839687438416e08b1045222584a3
runs/coarse/710be71a88ae3ef5e0.npz,87989,ea2c1c792173226249247fd1f4a7565a28ca147bf8b34ca92e066a91d201235c
